34.466772768,-116.441716936
34.469883758,-116.450838751
34.470727116,-116.455428251
34.470758937,-116.455587323
34.470795655,-116.45574485
34.47083722,-116.455900611
34.472387583,-116.461359587
34.472364269,-116.466628707
34.472076907,-116.469089988
34.472070859,-116.469144332
34.471857336,-116.471158415
34.471844833,-116.471292773
34.471581199,-116.474581885
34.471569754,-116.474764275
34.471564624,-116.474947083
34.471524857,-116.478637325
34.471524676,-116.47865777
34.471496806,-116.482672372
34.470493516,-116.485274896
34.469270437,-116.488069839
34.469210109,-116.488214071
34.469154227,-116.488360892
34.469102867,-116.4885101
34.467566687,-116.493215607
34.467524238,-116.493352252
34.467485582,-116.493490528
34.467450762,-116.493630282
34.463745958,-116.509445395
34.46370923,-116.509615017
34.463678153,-116.509786278
34.463652776,-116.509958902
34.463633141,-116.510132614
34.463619278,-116.510307136
34.463611211,-116.510482187
34.463608951,-116.510657488
34.463890452,-116.594924885
34.463892969,-116.595072934
34.463897305,-116.59517861
34.464143483,-116.600001533
34.458345697,-116.619400035
34.458295477,-116.619580148
34.458251775,-116.619762722
34.458214674,-116.619947412
34.458184243,-116.620133872
34.45816054,-116.620321749
34.458143609,-116.62051069
34.458133482,-116.62070034
34.458130178,-116.620890342
34.458133703,-116.621080339
34.458144051,-116.621269971
34.458161202,-116.621458884
34.458185124,-116.621646721
34.458215772,-116.621833128
34.458253089,-116.622017755
34.458297003,-116.622200255
34.458347433,-116.622380283
34.458404283,-116.622557501
34.458467446,-116.622731576
34.458536804,-116.62290218
34.458612226,-116.623068991
34.458693571,-116.623231696
34.458780684,-116.623389989
34.458873402,-116.623543572
34.45897155,-116.623692154
34.459074945,-116.623835458
34.471185998,-116.639907504
34.479887037,-116.653256163
34.47997845,-116.653390836
34.480074223,-116.653521017
34.480174203,-116.653646499
34.480278233,-116.653767085
34.480386149,-116.653882585
34.48049778,-116.653992815
34.48061295,-116.654097602
34.480731476,-116.654196781
34.492166185,-116.663365735
34.492280998,-116.66345411
34.492398474,-116.66353722
34.49251845,-116.663614949
34.492640755,-116.663687188
34.492765219,-116.663753834
34.4975349,-116.666179704
34.500740398,-116.673241909
34.500807081,-116.673382599
34.500878025,-116.673520213
34.500953134,-116.673654564
34.501032306,-116.673785468
34.501115431,-116.673912747
34.510370552,-116.687559751
34.510471746,-116.68770263
34.51057792,-116.687840133
34.510688878,-116.68797201
34.510804416,-116.688098016
34.510924321,-116.688217921
34.511048373,-116.688331502
34.511176344,-116.688438552
34.511307997,-116.688538873
34.511443091,-116.68863228
34.511581377,-116.688718603
34.5117226,-116.68879768
34.530845361,-116.698911788
34.530968928,-116.698973904
34.531086227,-116.699027016
34.545909035,-116.705389553
34.543883989,-116.708363256
34.542794771,-116.709962629
34.537765737,-116.717807001
34.537147741,-116.717810543
34.536587141,-116.717810882
34.529907632,-116.717840789
34.529347103,-116.717847769
34.522648717,-116.717879621
34.522068867,-116.717878597
34.521495309,-116.71787986
34.515408423,-116.717893261
34.514805923,-116.717894246
34.508168415,-116.717901914
34.507668605,-116.717901316
34.500928299,-116.717900608
34.500527781,-116.717901799
34.495925569,-116.717833038
34.494840461,-116.717879062
34.493426954,-116.717939014
34.493276384,-116.717938838
34.486417892,-116.717969815
34.486028707,-116.717726709
34.477106362,-116.712154041
34.471752591,-116.708810859
34.471752337,-116.708810863
34.46453699,-116.708922566
34.464396668,-116.703688057
34.4642955,-116.6999193
34.463357327,-116.699997514
34.4607137,-116.7002179
34.460422249,-116.682587378
34.4604222,-116.6825844
34.4567992,-116.6826467
34.456797407,-116.68264783
34.456790269,-116.682652326
34.456037672,-116.683126376
34.442428019,-116.691697224
34.442421302,-116.691195961
34.442413869,-116.69023691
34.44235671,-116.682895579
34.442218109,-116.665325771
34.445995882,-116.665253043
34.4530398,-116.6651717
34.453039795,-116.66516557
34.45304,-116.665165569
34.453039773,-116.665139375
34.453032228,-116.656366114
34.453024117,-116.647659628
34.452887385,-116.647662265
34.452887322,-116.647655105
34.452050241,-116.647678415
34.449445072,-116.64772867
34.449431218,-116.647614151
34.449427978,-116.647221613
34.449423379,-116.646664721
34.44941661,-116.645845564
34.449413607,-116.6454822
34.44936568,-116.639703638
34.449363161,-116.639261714
34.44933525,-116.630302602
34.44933505,-116.630239059
34.449270646,-116.62172918
34.449108876,-116.62172991
34.44910669,-116.621501332
34.442011469,-116.621574766
34.44192914,-116.612819342
34.441828593,-116.612817749
34.441828539,-116.612810088
34.441447322,-116.612811708
34.434699315,-116.6127048
34.434673968,-116.604782462
34.434679988,-116.603914199
34.43471679,-116.599690737
34.434718141,-116.599535425
34.434656903,-116.599537029
34.434643293,-116.595402126
34.427488847,-116.595507405
34.42748955,-116.595345548
34.420283851,-116.595504922
34.420093874,-116.578204332
34.420001008,-116.578204549
34.419997364,-116.577942519
34.412730782,-116.578073202
34.4054908,-116.578216671
34.40540098,-116.570260592
34.405367117,-116.560726442
34.405282154,-116.560726726
34.405280758,-116.560616017
34.398152429,-116.560750605
34.398055352,-116.56075093
34.398048265,-116.560151045
34.39784951,-116.543426631
34.397804763,-116.539687739
34.397670488,-116.528729459
34.397670501,-116.525595142
34.397639951,-116.523409223
34.397621356,-116.52208007
34.397609361,-116.521223305
34.397574914,-116.519034141
34.397540427,-116.516844981
34.397479659,-116.512473145
34.397449045,-116.510287233
34.397420031,-116.508218305
34.397418389,-116.508101324
34.382881026,-116.508158392
34.368488153,-116.508214874
34.368474525,-116.508214927
34.368467483,-116.507491902
34.368312276,-116.491664946
34.368100707,-116.475534879
34.368084076,-116.474273761
34.368835053,-116.474274287
34.369861693,-116.474278965
34.371669652,-116.47427901
34.373489286,-116.474278842
34.375301364,-116.474278811
34.375289849,-116.472231211
34.375289834,-116.472081533
34.375287417,-116.471799478
34.375270718,-116.468842734
34.375270709,-116.468769073
34.375269818,-116.468683836
34.375251515,-116.465458273
34.368011593,-116.46538941
34.361221947,-116.46534713
34.361059778,-116.456449876
34.360917618,-116.448679733
34.360905225,-116.448003636
34.360729373,-116.448011859
34.360729392,-116.447704674
