34.46997917,-116.439613418
34.473357993,-116.449520465
34.474269241,-116.454479353
34.476019051,-116.460640641
34.475991158,-116.466947684
34.475669752,-116.469700584
34.475456221,-116.471714752
34.475192577,-116.475004005
34.47515281,-116.478694406
34.475118323,-116.483659552
34.473744242,-116.487223923
34.472478382,-116.490116604
34.470942143,-116.494822273
34.467237192,-116.510637996
34.467518734,-116.594909038
34.467811044,-116.600636131
34.461758493,-116.620887261
34.473956936,-116.637074876
34.482738247,-116.650546375
34.494173225,-116.659715046
34.500108393,-116.662733445
34.503921976,-116.671135095
34.513177404,-116.684782245
34.532300489,-116.694895605
34.548360931,-116.701788697
34.545909035,-116.705389553
34.531086227,-116.699027016
34.530968928,-116.698973904
34.530845361,-116.698911788
34.5117226,-116.68879768
34.511581377,-116.688718603
34.511443091,-116.68863228
34.511307997,-116.688538873
34.511176344,-116.688438552
34.511048373,-116.688331502
34.510924321,-116.688217921
34.510804416,-116.688098016
34.510688878,-116.68797201
34.51057792,-116.687840133
34.510471746,-116.68770263
34.510370552,-116.687559751
34.501115431,-116.673912747
34.501032306,-116.673785468
34.500953134,-116.673654564
34.500878025,-116.673520213
34.500807081,-116.673382599
34.500740398,-116.673241909
34.4975349,-116.666179704
34.492765219,-116.663753834
34.492640755,-116.663687188
34.49251845,-116.663614949
34.492398474,-116.66353722
34.492280998,-116.66345411
34.492166185,-116.663365735
34.480731476,-116.654196781
34.48061295,-116.654097602
34.48049778,-116.653992815
34.480386149,-116.653882585
34.480278233,-116.653767085
34.480174203,-116.653646499
34.480074223,-116.653521017
34.47997845,-116.653390836
34.479887037,-116.653256163
34.471185998,-116.639907504
34.459074945,-116.623835458
34.45897155,-116.623692154
34.458873402,-116.623543572
34.458780684,-116.623389989
34.458693571,-116.623231696
34.458612226,-116.623068991
34.458536804,-116.62290218
34.458467446,-116.622731576
34.458404283,-116.622557501
34.458347433,-116.622380283
34.458297003,-116.622200255
34.458253089,-116.622017755
34.458215772,-116.621833128
34.458185124,-116.621646721
34.458161202,-116.621458884
34.458144051,-116.621269971
34.458133703,-116.621080339
34.458130178,-116.620890342
34.458133482,-116.62070034
34.458143609,-116.62051069
34.45816054,-116.620321749
34.458184243,-116.620133872
34.458214674,-116.619947412
34.458251775,-116.619762722
34.458295477,-116.619580148
34.458345697,-116.619400035
34.464143483,-116.600001533
34.463897305,-116.59517861
34.463892969,-116.595072934
34.463890452,-116.594924885
34.463608951,-116.510657488
34.463611211,-116.510482187
34.463619278,-116.510307136
34.463633141,-116.510132614
34.463652776,-116.509958902
34.463678153,-116.509786278
34.46370923,-116.509615017
34.463745958,-116.509445395
34.467450762,-116.493630282
34.467485582,-116.493490528
34.467524238,-116.493352252
34.467566687,-116.493215607
34.469102867,-116.4885101
34.469154227,-116.488360892
34.469210109,-116.488214071
34.469270437,-116.488069839
34.470493516,-116.485274896
34.471496806,-116.482672372
34.471524676,-116.47865777
34.471524857,-116.478637325
34.471564624,-116.474947083
34.471569754,-116.474764275
34.471581199,-116.474581885
34.471844833,-116.471292773
34.471857336,-116.471158415
34.472070859,-116.469144332
34.472076907,-116.469089988
34.472364269,-116.466628707
34.472387583,-116.461359587
34.47083722,-116.455900611
34.470795655,-116.45574485
34.470758937,-116.455587323
34.470727116,-116.455428251
34.469883758,-116.450838751
34.466772768,-116.441716936
34.447319948,-116.407748163
34.450914894,-116.407710639
34.451705799,-116.407703827
34.46997917,-116.439613418
34.363780594,-116.403985478
34.367406695,-116.403928135
34.367756358,-116.403928628
34.368116605,-116.403929136
34.368488883,-116.403929662
34.368856356,-116.40393018
34.369202321,-116.403930668
34.369567391,-116.403931183
34.369925303,-116.403931687
34.370285584,-116.403932195
34.37064358,-116.4039327
34.371009414,-116.403933216
34.371712974,-116.40392715
34.371713003,-116.40392715
34.374629416,-116.403902004
34.378237775,-116.403872673
34.381857927,-116.403826526
34.382398323,-116.403822307
34.382880149,-116.403818545
34.385538985,-116.403787509
34.386426282,-116.403773538
34.386507849,-116.403772246
34.386838136,-116.403768552
34.389219942,-116.403741855
34.389874513,-116.403731702
34.390128021,-116.40372777
34.39142511,-116.403713014
34.392897122,-116.403696266
34.393766839,-116.403689556
34.396388744,-116.403653243
34.396578418,-116.403650615
34.397409778,-116.403651246
34.400179349,-116.403657861
34.401717053,-116.403661675
34.401750691,-116.403661753
34.4037803,-116.403666782
34.404062643,-116.403666727
34.407369793,-116.403665966
34.410828233,-116.403680988
34.410966711,-116.403681589
34.411151935,-116.40368083
34.414598247,-116.403666699
34.418218212,-116.403658673
34.421845883,-116.403635595
34.425477511,-116.403627318
34.429108757,-116.40358923
34.432736709,-116.403536259
34.436368198,-116.40349153
34.439995642,-116.40345184
34.443627145,-116.403407087
34.447258722,-116.403368956
34.449198138,-116.403348612
34.449305334,-116.403514158
34.451705799,-116.407703827
34.450914894,-116.407710639
34.447319948,-116.407748163
34.447290187,-116.407748474
34.443661368,-116.407786386
34.440030529,-116.40783094
34.436403078,-116.407870442
34.432777089,-116.407914915
34.429152567,-116.407967646
34.429140213,-116.4079678
34.425508964,-116.408005699
34.425484286,-116.408005856
34.421858795,-116.40801393
34.41823726,-116.40803678
34.418224801,-116.408036833
34.414607667,-116.408044664
34.41097897,-116.408059356
34.410953577,-116.408059352
34.407363529,-116.408043569
34.403780908,-116.408044206
34.40377276,-116.408044197
34.400171949,-116.408035079
34.397404967,-116.408028326
34.396598032,-116.408027672
34.393808418,-116.40806617
34.393789934,-116.408066368
34.392925741,-116.408072983
34.390168381,-116.408104211
34.389266521,-116.408118154
34.389253569,-116.408118327
34.386548317,-116.408148498
34.385586305,-116.408163606
34.385574018,-116.408163774
34.382915166,-116.408194665
34.382903563,-116.408194778
34.38188877,-116.408202652
34.378276039,-116.408248516
34.378262151,-116.40824866
34.374654534,-116.408277797
34.371035272,-116.408308815
34.371005089,-116.408308922
34.367428289,-116.408303687
34.363828088,-116.408360437
34.363800854,-116.408360743
34.360361895,-116.408383815
34.360340674,-116.404009357
34.360340671,-116.404008739
34.363780594,-116.403985478
