34.251482576,-116.161615265
34.251494056,-116.160520095
34.251505498,-116.159424925
34.251496323,-116.157233537
34.251491725,-116.156137866
34.251487109,-116.155042162
34.251479634,-116.153946738
34.251472123,-116.152851302
34.251464621,-116.151755878
34.251457109,-116.150660455
34.251434265,-116.147377652
34.251426596,-116.146280982
34.251418963,-116.145188298
34.251411304,-116.144093225
34.251403635,-116.142998163
34.251395957,-116.141903101
34.251411638,-116.139724588
34.25142729,-116.137546086
34.251442894,-116.135367584
34.251458468,-116.133189104
34.251474303,-116.131009491
34.251490117,-116.12882991
34.251505874,-116.126650319
34.251521619,-116.124470728
34.251534884,-116.12228646
34.251574464,-116.115733644
34.251546145,-116.113567058
34.251517771,-116.111400473
34.251460906,-116.1070673
34.251506843,-116.1048673
34.25155274,-116.102667277
34.251598598,-116.100467283
34.251644425,-116.098267256
34.250735292,-116.098266584
34.249826178,-116.098265899
34.248007939,-116.098264564
34.247098806,-116.098263878
34.246644244,-116.098263548
34.246189673,-116.098263204
34.245280558,-116.098262541
34.244371433,-116.098261856
34.244412031,-116.096058575
34.244452598,-116.093855306
34.244493125,-116.091652033
34.244531196,-116.089581085
34.244533631,-116.089448727
34.244532513,-116.089316396
34.244513749,-116.087091739
34.244493848,-116.084734763
34.244475423,-116.082558103
34.24445695,-116.080381423
34.244421107,-116.076026938
34.240789926,-116.076004874
34.23897433,-116.075993852
34.23806655,-116.07598833
34.237158752,-116.075982819
34.237145141,-116.073802379
34.237131491,-116.071621951
34.233529723,-116.071584297
34.233531327,-116.071451987
34.226306843,-116.071376484
34.226372365,-116.067166351
34.222771386,-116.067128948
34.222821004,-116.06273391
34.22040383,-116.062728797
34.217986658,-116.062723684
34.215569482,-116.062718569
34.215594226,-116.060521243
34.215618931,-116.058323906
34.214253512,-116.058319449
34.212888066,-116.058315002
34.211977768,-116.058312038
34.208910093,-116.058302015
34.208336594,-116.058300144
34.208345831,-116.05720511
34.208355048,-116.056110079
34.208364225,-116.055017954
34.208373455,-116.053919979
34.208375367,-116.053688451
34.201115055,-116.053697302
34.201172187,-116.049550779
34.201225552,-116.045669515
34.201225998,-116.045636449
34.20122781,-116.045504155
34.201232351,-116.045173434
34.203035656,-116.045169632
34.204838932,-116.045165838
34.206642218,-116.045162023
34.206663527,-116.042973802
34.208464329,-116.042969739
34.208483126,-116.0407778
34.208520603,-116.036397358
34.21228106,-116.036403413
34.212311645,-116.032047376
34.215969533,-116.032055448
34.223271037,-116.032078553
34.223301313,-116.027713671
34.230598683,-116.0277365
34.237949417,-116.027744815
34.237949561,-116.018962018
34.237960644,-116.010172316
34.237968353,-116.001384322
34.23805995,-115.992617475
34.238151615,-115.983850584
34.241798299,-115.983843563
34.24544884,-115.983819929
34.249087974,-115.983813107
34.252738435,-115.983804364
34.256389048,-115.983805507
34.260051186,-115.983798145
34.263698012,-115.983797751
34.267360023,-115.983782082
34.271010616,-115.983783252
34.274668638,-115.983774324
34.278330573,-115.983775219
34.281989056,-115.983774543
34.285639529,-115.98376743
34.28929011,-115.98376696
34.292936951,-115.983768215
34.296587518,-115.983767738
34.2965875,-115.983270992
34.296579834,-115.979616794
34.296568433,-115.978953091
34.296556761,-115.975252634
34.296549179,-115.974573934
34.296530299,-115.970880262
34.296530367,-115.970186475
34.296499694,-115.9665163
34.296499776,-115.965784408
34.296499881,-115.962153228
34.29649969,-115.961366703
34.296499761,-115.957781859
34.296499687,-115.956942353
34.296488254,-115.953417392
34.296488269,-115.952584524
34.296488475,-115.949044361
34.296488285,-115.948221439
34.296477032,-115.944681551
34.296477029,-115.943810601
34.296469205,-115.940317004
34.296469328,-115.939416236
34.296469316,-115.935945624
34.296469454,-115.93500676
34.296457932,-115.93157288
34.296458079,-115.930597584
34.296450166,-115.92720167
34.296450359,-115.926209825
34.296427479,-115.922829208
34.296427524,-115.921830748
34.296389302,-115.918465381
34.296377772,-115.917435745
34.296339842,-115.914093588
34.296328308,-115.913025881
34.296320822,-115.909722673
34.296320521,-115.90863148
34.296297818,-115.905350191
34.296297922,-115.904244098
34.296297727,-115.900978797
34.296290007,-115.899841437
34.296290353,-115.896614193
34.296290079,-115.895431937
34.296278934,-115.892243094
34.296278673,-115.891044258
34.296267332,-115.887870317
34.296267348,-115.886649963
34.296259729,-115.883499098
34.296248448,-115.882264118
34.296248297,-115.879134594
34.296240821,-115.877884623
34.296240571,-115.873932144
34.296240636,-115.872840944
34.296229326,-115.869559334
34.296229385,-115.868469806
34.296217901,-115.860823396
34.296217796,-115.859748758
34.296217897,-115.856451964
34.29621808,-115.852080532
34.296210271,-115.843329562
34.296217909,-115.834593069
34.296218119,-115.825841856
34.296198942,-115.817099434
34.296187578,-115.808348483
34.296180043,-115.799597436
34.296168585,-115.790853118
34.296168784,-115.782086923
34.296168631,-115.773335631
34.296105699,-115.773332341
34.296121282,-115.768713058
34.296112855,-115.76434045
34.296118326,-115.759967282
34.296114137,-115.755607591
34.296112577,-115.751258208
34.296147183,-115.746945657
34.296150933,-115.742607705
34.296153819,-115.738259458
34.296133414,-115.73389936
34.296054209,-115.729513683
34.29598616,-115.725137998
34.295966003,-115.720746917
34.299596596,-115.720732572
34.303236411,-115.720716582
34.306914434,-115.720755915
34.310605306,-115.720792757
34.318002317,-115.720824037
34.325439392,-115.720848879
34.332562678,-115.720839812
34.339640691,-115.720831846
34.347286607,-115.72082155
34.35450496,-115.720802187
34.361717273,-115.720775097
34.368890117,-115.720749115
34.376076668,-115.720740844
34.379688844,-115.720746163
34.38338827,-115.720759038
34.383398216,-115.720775353
34.390699096,-115.720776182
34.397988962,-115.720775687
34.397977361,-115.729602359
34.412698101,-115.729596161
34.419995504,-115.729596213
34.427265985,-115.72958874
34.42727744,-115.738385082
34.427266011,-115.742787035
34.427258394,-115.747182262
34.427246851,-115.75157756
34.427235449,-115.755971226
34.419703335,-115.75599154
34.419879828,-115.77346495
34.4272163,-115.77344387
34.427258133,-115.777822807
34.427288632,-115.782210327
34.427326707,-115.786589342
34.427356993,-115.790983505
34.427364802,-115.795340124
34.427376232,-115.799696652
34.427387653,-115.804061443
34.427395276,-115.808432985
34.434616338,-115.808493382
34.44183729,-115.808547155
34.449096566,-115.8085933
34.456367175,-115.808639162
34.463607491,-115.808662592
34.467235143,-115.808661663
34.470896978,-115.808669802
34.478137279,-115.808693244
34.485373651,-115.808708482
34.492613869,-115.808670534
34.4998463,-115.808639402
34.503466135,-115.808661912
34.507093863,-115.808685895
34.51433408,-115.808724286
34.521585722,-115.808654449
34.528833486,-115.808578078
34.536092626,-115.80860104
34.543344292,-115.808609254
34.543355454,-115.817376209
34.543355569,-115.826118564
34.543374676,-115.834900234
34.543382027,-115.843675584
34.543404721,-115.852654795
34.543404922,-115.857140517
34.543412349,-115.861245733
34.546914211,-115.861245371
34.550541826,-115.861246723
34.550664106,-115.861245254
34.55416193,-115.861230027
34.554291789,-115.861230001
34.557793677,-115.861231292
34.557911853,-115.861231578
34.559494942,-115.861230722
34.559502592,-115.865610816
34.559502615,-115.866022754
34.559502394,-115.870004382
34.55950251,-115.874384673
34.55950251,-115.874796589
34.559513883,-115.879183227
34.559513864,-115.879221441
34.559521441,-115.882945389
34.55952145,-115.883852345
34.559963942,-115.883852712
34.559971528,-115.886676358
34.559982689,-115.891054704
34.559994294,-115.892634115
34.56000175,-115.895442812
34.560032249,-115.899805705
34.560032465,-115.901408661
34.56004382,-115.904155794
34.560051205,-115.908510987
34.560051455,-115.910182026
34.560062715,-115.912876015
34.560062622,-115.917254638
34.560062606,-115.918957227
34.560074077,-115.921634595
34.560081617,-115.926014683
34.560081773,-115.927715625
34.56009329,-115.930386361
34.560100628,-115.934773064
34.56010072,-115.93649727
34.560100766,-115.939151653
34.560112026,-115.943546573
34.560112137,-115.945279065
34.560112234,-115.947926801
34.560112053,-115.952313686
34.560100632,-115.954083014
34.560111914,-115.956692267
34.560111885,-115.961087447
34.560112063,-115.962858158
34.56012349,-115.965467401
34.560130952,-115.969877353
34.56013097,-115.971646367
34.560142496,-115.97429384
34.560142436,-115.978703944
34.56014224,-115.980489597
34.560142117,-115.983067564
34.560153772,-115.984907738
34.560153658,-115.987470752
34.560153781,-115.989324484
34.56377366,-115.989217022
34.567401466,-115.989110998
34.571021601,-115.988996845
34.574641464,-115.988889353
34.57824248,-115.988867018
34.581832148,-115.988843309
34.585433302,-115.988829289
34.589022603,-115.988805573
34.592612147,-115.988775229
34.596202039,-115.988744853
34.599791588,-115.988714485
34.603381107,-115.988684099
34.603392524,-115.997427203
34.603411298,-116.006155136
34.603430588,-116.014868098
34.603449613,-116.023582715
34.603491623,-116.032248568
34.603522254,-116.040908057
34.603552842,-116.049560876
34.603579478,-116.058197197
34.603590853,-116.066842144
34.603610061,-116.075478562
34.603621406,-116.084221543
34.603621558,-116.088594002
34.603621591,-116.092752065
34.603861956,-116.09274487
34.603861978,-116.097810321
34.603861834,-116.102197732
34.603873468,-116.110972257
34.603862009,-116.119760603
34.603850531,-116.128565553
34.603873529,-116.13733147
34.603880895,-116.146106063
34.603911571,-116.154850176
34.603941946,-116.163615911
34.603922941,-116.172382738
34.603881169,-116.18114171
34.603900144,-116.185513679
34.603923181,-116.1888552
34.607543305,-116.188854416
34.611163105,-116.188855301
34.614783226,-116.188854509
34.618399596,-116.188855463
34.618430137,-116.197637637
34.618460837,-116.206426466
34.625700952,-116.206441384
34.632952411,-116.20645771
34.63292171,-116.197644094
34.63289143,-116.188832112
34.6365229,-116.188832728
34.640150582,-116.188833455
34.643782038,-116.188842019
34.646760126,-116.188849066
34.646739207,-116.193242499
34.646719289,-116.197392908
34.646719256,-116.197645645
34.646711697,-116.202055347
34.646700204,-116.205953018
34.653951943,-116.206175504
34.661199517,-116.206396463
34.661199557,-116.197707227
34.661212636,-116.189002721
34.675665128,-116.189156432
34.675721926,-116.197989126
34.675710386,-116.20671672
34.682981225,-116.206839133
34.690240245,-116.206953503
34.690259634,-116.215843311
34.690270849,-116.224738283
34.690210022,-116.233445135
34.690148945,-116.242156937
34.690110718,-116.25096973
34.690068866,-116.259767567
34.690030815,-116.268610248
34.689988679,-116.277452984
34.689969647,-116.286250332
34.689969867,-116.290637123
34.689958158,-116.294160799
34.69001924,-116.302951451
34.690080579,-116.311732145
34.690118553,-116.320506627
34.690160774,-116.329289354
34.697438822,-116.32925767
34.704728472,-116.329220755
34.712029857,-116.32921354
34.719331114,-116.329198037
34.719361582,-116.337972421
34.719380524,-116.346753701
34.726651398,-116.346753619
34.730279018,-116.346761255
34.733940917,-116.346761517
34.733948658,-116.351157113
34.733948657,-116.355551197
34.733948497,-116.359945283
34.733960216,-116.364340799
34.733960091,-116.368734899
34.733967724,-116.373130472
34.733979311,-116.377524302
